 ******* Program HYDRUS
 ******* 
 Root water uptake in a soil profile                                     
 Date:   7.10.2021    Time:  16:18: 9
 Units: L = cm   , T = days , M = mmol 


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

  49   -96.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3242E-02  0.0000E+00      -1  -0.676E-03   20.00
  50   -98.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  51  -100.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  52  -102.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  53  -104.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  54  -106.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  55  -108.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  56  -110.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  57  -112.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  58  -114.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  59  -116.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  60  -118.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  61  -120.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  62  -122.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  63  -124.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  64  -126.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  65  -128.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  66  -130.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  67  -132.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
  68  -134.0000    -300.000 0.3487   0.3243E-02  0.6093E-04 -0.3243E-02  0.0000E+00      -1  -0.676E-03   20.00
